                    ____________________________________________________________________BestFitness____________________________________________________________________ 		____________________________________________________________________Generation_____________________________________________________________________ 		____________________________________________________________________Individuals____________________________________________________________________ 		____________________________________________________________________SucessRate_____________________________________________________________________ 		_______________________________________________________________________Time________________________________________________________________________ 		___________________________________________________________________FunctionCalls___________________________________________________________________ 		
                                    MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		
STATISTIC 254         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 458                    0                  458                  458                  458                  458                  458  		                 125    2.260776661041756                  122                  125                  130                  124                  126  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             30511.6    76.67130420728803                30327                30530                30597                30486                30555  		             43079.6   356.78384368028867                42640                43237                43547                42702                43407  		
STATISTIC 255         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 460                    0                  460                  460                  460                  460                  460  		               125.6   1.6465452046969327                  123                  126                  129                  125                  126  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             30654.8    79.73121513377964                30467                30670                30753                30626                30704  		             43256.9   355.92803579773846                42814                43412                43720                42873                43586  		
STATISTIC 256         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 461                    0                  461                  461                  461                  461                  461  		               126.6    2.875181153712931                  123                  126                  133                  125                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             30669.2    77.67567901958435                30483                30686                30753                30642                30720  		             43347.4    359.0834629073064                42898                43501                43815                42964                43685  		
STATISTIC 257         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 463                    0                  463                  463                  463                  463                  463  		                 125    3.711842908553348                  117                  127                  129                  124                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             30797.4    79.24813352139141                30608                30811                30894                30771                30845  		               43524   360.31036004471974                43078                43675                43996                43133                43856  		
STATISTIC 258         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 465                    0                  465                  465                  465                  465                  465  		               127.3   2.9078437983420296                  122                  128                  132                  125                  129  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		               30916    75.80384041869002                30733                30920                31003                30892                30970  		             43700.5   364.64449963095717                43257                43857                44166                43294                44042  		
STATISTIC 259         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 467                    0                  467                  467                  467                  467                  467  		               126.1   2.8848262031223952                  122                  126                  131                  124                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             30962.8    78.68333156843991                30764                30985                31050                30945                31001  		             43882.1   364.10634893325175                43436                44044                44342                43473                44220  		
STATISTIC 260         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 469                    0                  469                  469                  469                  469                  469  		               125.8   1.6193277068656822                  123                  126                  128                  125                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		               31088    75.00222218930138                30905                31108                31175                31064                31133  		             44062.5    365.5824120495952                43613                44224                44523                43656                44412  		
STATISTIC 261         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 470                    0                  470                  470                  470                  470                  470  		               126.9    3.604010112206713                  119                  128                  131                  125                  129  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             31107.8    79.73121513377964                30920                31123                31206                31079                31157  		             44147.3   367.99307058670337                43692                44316                44620                43738                44492  		
STATISTIC 262         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 472                    0                  472                  472                  472                  472                  472  		               126.6    2.458545188611305                  122                  128                  129                  125                  129  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		               31236    79.19876542247641                31045                31248                31331                31208                31282  		             44328.3     365.423057716589                43878                44512                44796                43914                44662  		
STATISTIC 263         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 474                    0                  474                  474                  474                  474                  474  		                 126    2.943920288775949                  123                  126                  131                  123                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             31350.3    75.56167458910008                31170                31358                31441                31328                31398  		               44511   361.42311307754886                44065                44687                44988                44108                44831  		
STATISTIC 264         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 476                    0                  476                  476                  476                  476                  476  		               126.9   2.5144029554193525                  123                  127                  131                  125                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		               31407    70.44619696382955                31249                31439                31488                31361                31452  		             44694.7   363.07392880460065                44242                44865                45176                44295                45017  		
STATISTIC 265         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 478                    0                  478                  478                  478                  478                  478  		               126.3    2.540778533354728                  122                  127                  130                  124                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             31517.8    80.21886727390914                31327                31530                31613                31490                31570  		             44877.5   366.09933381832616                44418                45057                45360                44472                45201  		
STATISTIC 266         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 479                    0                  479                  479                  479                  479                  479  		                 125    3.265986323710904                  119                  126                  129                  123                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             31537.6    80.41310009335719                31342                31570                31628                31505                31579  		             44969.9    368.4545652680073                44510                45148                45456                44557                45300  		
STATISTIC 267         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 481                    0                  481                  481                  481                  481                  481  		               125.6    2.756809750417927                  121                  126                  130                  123                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             31770.8    79.58056714241896                31577                31780                31863                31750                31820  		             45152.5   364.45522511155076                44693                45328                45640                44748                45484  		
STATISTIC 268         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 483                    0                  483                  483                  483                  483                  483  		               127.3   3.1989581637361217                  122                  128                  133                  125                  129  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             31891.3    79.73016994866113                31702                31905                31988                31861                31939  		             45328.7    364.9060914199515                44869                45498                45826                44928                45649  		
STATISTIC 269         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 485                    0                  485                  485                  485                  485                  485  		               125.2   2.8596814119370753                  120                  126                  130                  123                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             32003.6    79.22569728988648                31811                32030                32097                31985                32048  		             45506.4    368.0067028377376                45037                45684                45994                45107                45835  		
STATISTIC 270         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 487                    0                  487                  487                  487                  487                  487  		               124.1    3.510302297840113                  118                  125                  130                  123                  126  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             32119.3     70.4510074057627                31952                32133                32215                32110                32144  		             45689.5    369.7282034744502                45216                45865                46182                45292                46029  		
STATISTIC 271         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 488                    0                  488                  488                  488                  488                  488  		               125.9    2.643650674519658                  122                  126                  130                  124                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             32180.4     78.3683609625569                31999                32202                32285                32157                32236  		             45780.7   369.33876349775784                45307                45940                46277                45389                46115  		
STATISTIC 272         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 490                    0                  490                  490                  490                  490                  490  		               126.1   2.7668674625928342                  123                  127                  131                  123                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             32214.2    70.85634920220352                32045                32242                32300                32195                32251  		             45961.1   372.55587202183153                45482                46122                46471                45580                46291  		
STATISTIC 273         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 492                    0                  492                  492                  492                  492                  492  		               125.1    2.960855732160218                  121                  125                  129                  123                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		               32338    81.43436348099956                32155                32358                32441                32302                32392  		             46140.4    374.5050659799063                45661                46306                46655                45751                46470  		
STATISTIC 274         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 494                    0                  494                  494                  494                  494                  494  		               125.7    1.888562063228877                  123                  126                  129                  124                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             32469.3    79.35300876490057                32280                32483                32566                32439                32517  		             46319.9   377.87518515473477                45829                46497                46844                45934                46637  		
STATISTIC 275         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 496                    0                  496                  496                  496                  496                  496  		               124.5   3.1710495984067415                  121                  123                  132                  123                  126  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             32623.8    79.73121513377964                32436                32639                32722                32595                32673  		             46499.8    379.3142350198834                46008                46675                47022                46115                46822  		
STATISTIC 276         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 497                    0                  497                  497                  497                  497                  497  		               125.2   3.0110906108364315                  121                  126                  131                  123                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             32642.8    79.21531838419291                32452                32655                32738                32615                32689  		             46588.7    379.0025065877935                46103                46766                47121                46205                46905  		
STATISTIC 277         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 499                    0                  499                  499                  499                  499                  499  		               125.7   3.3349995835416335                  121                  125                  131                  124                  129  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             32778.3    78.28729143381054                32592                32795                32878                32751                32829  		             46768.7   383.54227638893764                46275                46952                47309                46383                47090  		
STATISTIC 278         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 501                    0                  501                  501                  501                  501                  501  		               125.5    3.064129385141706                  120                  127                  129                  123                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             32911.2    75.96314896081115                32733                32920                33003                32880                32961  		             46955.9    384.3862207036514                46461                47140                47496                46570                47275  		
STATISTIC 279         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 503                    0                  503                  503                  503                  503                  503  		                 127   1.8257418583505538                  124                  127                  130                  126                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             33064.3    74.70095938725098                32873                33086                33144                33054                33099  		               47137     377.982656862572                46656                47323                47678                46767                47445  		
STATISTIC 280         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 505                    0                  505                  505                  505                  505                  505  		               125.1    3.178049716414039                  120                  126                  129                  122                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             33201.8    79.73121513377964                33014                33217                33300                33173                33251  		             47317.2    380.0388284253881                46839                47505                47874                46945                47633  		
STATISTIC 281         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 506                    0                  506                  506                  506                  506                  506  		               125.1   3.6347092196089723                  120                  124                  131                  123                  129  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             33301.8    79.58056714241896                33108                33311                33394                33281                33351  		             47410.3    380.1575842840957                46938                47601                47968                47034                47728  		
STATISTIC 282         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 508                    0                  508                  508                  508                  508                  508  		               125.6   3.3730961708461753                  120                  126                  131                  123                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             33336.4    74.91209663452116                33155                33342                33425                33314                33392  		             47590.9   377.07984712959757                47127                47772                48130                47216                47904  		
STATISTIC 283         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 510                    0                  510                  510                  510                  510                  510  		                 126    2.211083193570267                  121                  127                  129                  125                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             33479.8     76.2828071501636                33295                33498                33566                33454                33532  		             47771.3    375.6934477289924                47308                47961                48312                47396                48088  		
STATISTIC 284         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 512                    0                  512                  512                  512                  512                  512  		               126.5   3.8369548110737792                  121                  126                  134                  125                  129  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             33607.8    79.73121513377964                33420                33623                33706                33579                33657  		             47952.6   380.86894800669313                47483                48141                48504                47573                48278  		
STATISTIC 285         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 514                    0                  514                  514                  514                  514                  514  		               125.4   2.5905812303632683                  120                  126                  128                  123                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             33748.8    79.73121513377964                33561                33764                33847                33720                33798  		             48136.3    382.5813058101324                47669                48313                48685                47740                48477  		
STATISTIC 286         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 515                    0                  515                  515                  515                  515                  515  		               127.4   2.2705848487900444                  124                  128                  131                  125                  129  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             33764.8    79.73121513377964                33577                33780                33863                33736                33814  		               48225    382.0855052646375                47753                48399                48772                47829                48561  		
STATISTIC 287         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 517                    0                  517                  517                  517                  517                  517  		               127.4     2.01108041719962                  125                  128                  131                  125                  129  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             33874.8    79.73121513377964                33687                33890                33973                33846                33924  		             48407.4    377.6315664773928                47951                48584                48953                48009                48736  		
STATISTIC 288         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 519                    0                  519                  519                  519                  519                  519  		               128.1   2.1317702607091125                  124                  129                  131                  127                  130  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             34013.3    77.79610101654015                33827                34030                34098                33986                34064  		             48585.1    377.0892761964887                48138                48758                49129                48186                48915  		
STATISTIC 289         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 521                    0                  521                  521                  521                  521                  521  		               126.3    3.020301677353252                  122                  126                  131                  124                  129  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             34098.1    85.98119949514708                33890                34118                34200                34080                34158  		             48764.2   376.89043500708596                48321                48946                49309                48366                49093  		
STATISTIC 290         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 523                    0                  523                  523                  523                  523                  523  		               126.7   3.1989581637361217                  120                  127                  131                  125                  129  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		               34170    82.42302806592073                33984                34196                34270                34127                34231  		             48944.9   377.64517444017116                48490                49121                49498                48553                49274  		
STATISTIC 291         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 524                    0                  524                  524                  524                  524                  524  		               127.4   3.1340424729447394                  121                  127                  132                  126                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             34282.4    81.54780465715837                34093                34296                34379                34252                34330  		               49033    378.7095046191591                48576                49206                49589                48651                49370  		
STATISTIC 292         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 526                    0                  526                  526                  526                  526                  526  		               126.5   3.6285901761795403                  121                  127                  132                  125                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             34405.8    79.73121513377964                34218                34421                34504                34377                34455  		             49214.1    380.5634565280986                48752                49388                49783                48837                49545  		
STATISTIC 293         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 528                    0                  528                  528                  528                  528                  528  		               127.1   2.9230881691190564                  123                  127                  133                  125                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             34530.8    79.73121513377964                34343                34546                34629                34502                34580  		               49398    383.5045994219336                48926                49575                49970                49013                49725  		
STATISTIC 294         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		               529.9  0.31622776600047625                  529                  530                  530                  530                  530  		               126.2    3.645392830531373                  121                  127                  132                  124                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             34582.3    83.99742059556979                34374                34611                34660                34555                34637  		               49568   373.69684683354416                49098                49758                50059                49188                49898  		
STATISTIC 295         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		               531.5   1.0801234497346435                  529                  532                  532                  532                  532  		               126.6   2.7968235951202884                  121                  127                  131                  125                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             34676.2    93.63261540034568                34515                34696                34785                34640                34743  		             49713.1   329.28489859787675                49279                49935                50094                49360                50021  		
STATISTIC 296         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		               532.2   1.4757295747487498                  529                  533                  533                  532                  533  		               126.1   2.6012817353500983                  121                  126                  131                  125                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             34754.2   127.94599555210849                34522                34783                34895                34640                34861  		             49775.1   299.23734541172905                49370                50020                50094                49453                50027  		
STATISTIC 297         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		               533.2   2.2509257354868497                  529                  535                  535                  532                  535  		               126.1    3.178049716414039                  121                  127                  131                  123                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             34762.2    131.4549352441451                34522                34799                34903                34640                34877  		             49866.6    209.1762680403316                49560                50020                50094                49636                50027  		
STATISTIC 298         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		               534.1    3.107338983044046                  529                  536                  537                  532                  537  		               126.7   3.3015148038439337                  121                  126                  133                  125                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             34816.8   162.83242920266952                34522                34895                35012                34696                34971  		             49947.8   125.22584042817029                49740                50020                50094                49822                50027  		
STATISTIC 299         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		               535.1   4.2282121254458644                  529                  536                  540                  532                  539  		               126.8    3.521363372331894                  121                  126                  132                  125                  131  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             34862.2   202.02024101020214                34522                34895                35137                34696                35033  		             50040.1    32.66139413491422                50002                50027                50094                50020                50059  		
#::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::
#MultiPopulation  [1]com.evolutionary.problem.bits.nkLandscapes.NKSeq ->  1
#0	                 128 = 01111100000110001110010110100001000000111001001011100010001011100011011011010110100101011000011111101101000101101110010001001111	(NKSeq) OPTIMUM 
#
#::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::
#NKSeq(128 , 3 , 128) : MAXIMIZE
#Generate a NK sequencial problem 
#Optimum string = 01111100000110001110010110100001000000111001001011100010001011100011011011010110100101011000011111101101000101101110010001001111
#Optimum value  = 128.0
#
#Parameters N K M
#   <N>  Number of genes
#   <K>  Number bits in Rule
#   <M>  Number os rules
#Rules data
#
# Rules data [128]
#[   0   1   2 ] - [ 0,628 0,965 0,064 1,000 0,163 0,513 0,983 0,372 ]
#[   1   2   3 ] - [ 0,036 0,484 0,258 0,717 0,303 0,186 0,076 1,000 ]
#[   2   3   4 ] - [ 0,950 0,729 0,191 0,407 0,873 0,130 0,912 1,000 ]
#[   3   4   5 ] - [ 0,630 0,043 0,769 0,309 0,657 0,815 0,834 1,000 ]
#[   4   5   6 ] - [ 0,342 0,646 0,713 0,546 0,865 0,722 1,000 0,330 ]
#[   5   6   7 ] - [ 0,981 0,332 0,182 0,738 1,000 0,143 0,084 0,465 ]
#[   6   7   8 ] - [ 1,000 0,012 0,508 0,627 0,341 0,917 0,297 0,592 ]
#[   7   8   9 ] - [ 1,000 0,881 0,174 0,734 0,741 0,018 0,936 0,711 ]
#[   8   9  10 ] - [ 1,000 0,193 0,467 0,117 0,764 0,091 0,071 0,060 ]
#[   9  10  11 ] - [ 0,711 1,000 0,452 0,528 0,324 0,336 0,718 0,179 ]
#[  10  11  12 ] - [ 0,088 0,745 0,183 1,000 0,344 0,365 0,336 0,578 ]
#[  11  12  13 ] - [ 0,897 0,270 0,315 0,559 0,133 0,901 1,000 0,952 ]
#[  12  13  14 ] - [ 0,776 0,249 0,517 0,456 1,000 0,461 0,569 0,133 ]
#[  13  14  15 ] - [ 1,000 0,283 0,352 0,700 0,582 0,391 0,266 0,219 ]
#[  14  15  16 ] - [ 0,358 1,000 0,541 0,988 0,570 0,893 0,657 0,572 ]
#[  15  16  17 ] - [ 0,857 0,153 0,757 1,000 0,887 0,910 0,361 0,631 ]
#[  16  17  18 ] - [ 0,529 0,686 0,368 0,960 0,950 0,013 0,397 1,000 ]
#[  17  18  19 ] - [ 0,005 0,276 0,787 0,147 0,043 0,649 1,000 0,319 ]
#[  18  19  20 ] - [ 0,873 0,604 0,345 0,572 1,000 0,405 0,491 0,428 ]
#[  19  20  21 ] - [ 0,513 1,000 0,835 0,982 0,483 0,136 0,033 0,064 ]
#[  20  21  22 ] - [ 0,403 0,185 1,000 0,461 0,496 0,121 0,557 0,986 ]
#[  21  22  23 ] - [ 0,980 0,662 0,646 0,198 0,934 1,000 0,899 0,140 ]
#[  22  23  24 ] - [ 0,412 0,051 0,223 1,000 0,058 0,274 0,632 0,509 ]
#[  23  24  25 ] - [ 0,869 0,329 0,147 0,090 0,962 0,864 1,000 0,304 ]
#[  24  25  26 ] - [ 0,150 0,067 0,154 0,072 0,900 1,000 0,688 0,684 ]
#[  25  26  27 ] - [ 0,765 0,534 1,000 0,026 0,705 0,500 0,157 0,458 ]
#[  26  27  28 ] - [ 0,806 0,248 0,353 0,644 1,000 0,581 0,648 0,446 ]
